Sample.Name,Fasta.Length,Software,Molecule,Threads,Time (mm:ss),Memory.Max (kbytes)
sim_6400.2,51208000,GraftM,nuc,4,0:02.06,115892
sim_6400.2,13202607,GraftM,aa,4,0:01.28,115524
sim_6400.2,51208000,GraftM,nuc,4,0:03.39,144724
sim_6400.2,13202607,GraftM,aa,4,0:02.60,144728
sim_6400.2,51208000,GraftM,nuc,4,0:02.30,115828
sim_6400.2,13202607,GraftM,aa,4,0:01.45,115924
sim_6400.2,51208000,GraftM,nuc,4,0:03.50,169068
sim_6400.2,13202607,GraftM,aa,4,0:02.72,169100
sim_6400.2,51208000,GraftM,nuc,4,0:02.24,115696
sim_6400.2,13202607,GraftM,aa,4,0:01.54,115752
sim_6400.2,51208000,GraftM,nuc,4,0:03.10,179980
sim_6400.2,13202607,GraftM,aa,4,0:02.53,180084
sim_6400.2,51208000,GraftM,nuc,4,0:03.43,116128
sim_6400.2,13202607,GraftM,aa,4,0:02.64,115804
sim_6400.2,51208000,GraftM,nuc,4,0:02.46,115544
sim_6400.2,13202607,GraftM,aa,4,0:01.68,115828
sim_6400.2,51208000,GraftM,nuc,4,0:01.91,115608
sim_6400.2,13202607,GraftM,aa,4,0:01.24,115788
sim_6400.2,51208000,GraftM,nuc,4,0:01.86,115748
sim_6400.2,13202607,GraftM,aa,4,0:01.15,115676
sim_6400.2,51208000,GraftM,nuc,4,0:01.67,115356
sim_6400.2,13202607,GraftM,aa,4,0:00.99,115040
sim_6400.2,51208000,GraftM,nuc,4,0:01.68,115404
sim_6400.2,13202607,GraftM,aa,4,0:01.01,115448
sim_6400.2,51208000,GraftM,nuc,4,0:02.00,115644
sim_6400.2,13202607,GraftM,aa,4,0:01.28,115944
sim_6400.2,51208000,GraftM,nuc,4,0:02.85,115536
sim_6400.2,13202607,GraftM,aa,4,0:02.12,115784
sim_6400.2,51208000,GraftM,nuc,4,0:01.81,115456
sim_6400.2,13202607,GraftM,aa,4,0:01.12,115816
sim_6400.2,51208000,GraftM,nuc,4,0:02.55,115920
sim_6400.2,13202607,GraftM,aa,4,0:01.79,115856
sim_6400.2,51208000,GraftM,nuc,4,0:02.83,114844
sim_6400.2,13202607,GraftM,aa,4,0:02.13,115180
sim_6400.2,51208000,GraftM,nuc,4,0:05.96,378260
sim_6400.2,13202607,GraftM,aa,4,0:05.19,378260
sim_6400.2,51208000,GraftM,nuc,4,0:07.57,770880
sim_6400.2,13202607,GraftM,aa,4,0:06.92,770872
sim_8000.1,64008000,TreeSAPP,nuc,16,2:31.91,1435860
sim_8000.1,16551537,TreeSAPP,aa,16,2:00.93,1435844
sim_8000.1,64008000,GraftM,nuc,16,0:02.02,115572
sim_8000.1,16551537,GraftM,aa,16,0:01.20,115304
sim_8000.1,64008000,GraftM,nuc,16,0:03.22,144648
sim_8000.1,16551537,GraftM,aa,16,0:02.38,144736
sim_8000.1,64008000,GraftM,nuc,16,0:02.11,115800
sim_8000.1,16551537,GraftM,aa,16,0:01.22,115680
sim_8000.1,64008000,GraftM,nuc,16,0:03.62,169292
sim_8000.1,16551537,GraftM,aa,16,0:02.63,169292
sim_8000.1,64008000,GraftM,nuc,16,0:02.28,115988
sim_8000.1,16551537,GraftM,aa,16,0:01.45,115520
sim_8000.1,64008000,GraftM,nuc,16,0:03.50,180140
sim_8000.1,16551537,GraftM,aa,16,0:02.59,180092
sim_8000.1,64008000,GraftM,nuc,16,0:02.68,116060
sim_8000.1,16551537,GraftM,aa,16,0:01.78,115476
sim_8000.1,64008000,GraftM,nuc,16,0:03.13,115724
sim_8000.1,16551537,GraftM,aa,16,0:02.16,115760
sim_8000.1,64008000,GraftM,nuc,16,0:02.09,115332
sim_8000.1,16551537,GraftM,aa,16,0:01.22,115172
sim_8000.1,64008000,GraftM,nuc,16,0:02.11,115708
sim_8000.1,16551537,GraftM,aa,16,0:01.20,115728
sim_8000.1,64008000,GraftM,nuc,16,0:01.88,115576
sim_8000.1,16551537,GraftM,aa,16,0:01.00,115324
sim_8000.1,64008000,GraftM,nuc,16,0:01.83,115476
sim_8000.1,16551537,GraftM,aa,16,0:00.95,115584
sim_8000.1,64008000,GraftM,nuc,16,0:02.16,115788
sim_8000.1,16551537,GraftM,aa,16,0:01.32,115464
sim_8000.1,64008000,GraftM,nuc,16,0:03.33,115168
sim_8000.1,16551537,GraftM,aa,16,0:02.34,115872
sim_8000.1,64008000,GraftM,nuc,16,0:02.00,115612
sim_8000.1,16551537,GraftM,aa,16,0:01.12,115872
sim_8000.1,64008000,GraftM,nuc,16,0:02.39,115900
sim_8000.1,16551537,GraftM,aa,16,0:01.46,115420
sim_8000.1,64008000,GraftM,nuc,16,0:02.76,114992
sim_8000.1,16551537,GraftM,aa,16,0:01.83,115716
sim_8000.1,64008000,GraftM,nuc,16,0:05.68,378296
sim_8000.1,16551537,GraftM,aa,16,0:04.86,378256
sim_8000.1,64008000,GraftM,nuc,16,0:07.32,770892
sim_8000.1,16551537,GraftM,aa,16,0:06.58,770888
sim_8000.1,64008000,TreeSAPP,nuc,8,2:42.80,1426028
sim_8000.1,16551537,TreeSAPP,aa,8,2:00.75,1425020
sim_8000.1,64008000,GraftM,nuc,8,0:02.19,115560
sim_8000.1,16551537,GraftM,aa,8,0:01.29,115532
sim_8000.1,64008000,GraftM,nuc,8,0:03.21,144768
sim_8000.1,16551537,GraftM,aa,8,0:02.40,144776
sim_8000.1,64008000,GraftM,nuc,8,0:02.22,115712
sim_8000.1,16551537,GraftM,aa,8,0:01.36,115756
sim_8000.1,64008000,GraftM,nuc,8,0:03.48,169156
sim_8000.1,16551537,GraftM,aa,8,0:02.62,169152
sim_8000.1,64008000,GraftM,nuc,8,0:02.39,115644
sim_8000.1,16551537,GraftM,aa,8,0:01.47,115632
sim_8000.1,64008000,GraftM,nuc,8,0:03.38,180128
sim_8000.1,16551537,GraftM,aa,8,0:02.59,180160
sim_8000.1,64008000,GraftM,nuc,8,0:02.84,115976
sim_8000.1,16551537,GraftM,aa,8,0:02.03,115924
sim_8000.1,64008000,GraftM,nuc,8,0:03.06,116044
sim_8000.1,16551537,GraftM,aa,8,0:02.11,115868
sim_8000.1,64008000,GraftM,nuc,8,0:02.13,115568
sim_8000.1,16551537,GraftM,aa,8,0:01.29,115192
sim_8000.1,64008000,GraftM,nuc,8,0:02.13,115836
sim_8000.1,16551537,GraftM,aa,8,0:01.28,115788
sim_8000.1,64008000,GraftM,nuc,8,0:01.86,115364
sim_8000.1,16551537,GraftM,aa,8,0:00.96,115684
sim_8000.1,64008000,GraftM,nuc,8,0:01.85,115680
sim_8000.1,16551537,GraftM,aa,8,0:00.94,115484
sim_8000.1,64008000,GraftM,nuc,8,0:02.23,115784
sim_8000.1,16551537,GraftM,aa,8,0:01.31,115808
sim_8000.1,64008000,GraftM,nuc,8,0:03.70,115312
sim_8000.1,16551537,GraftM,aa,8,0:02.65,115460
sim_8000.1,64008000,GraftM,nuc,8,0:01.97,115752
sim_8000.1,16551537,GraftM,aa,8,0:01.11,115688
sim_8000.1,64008000,GraftM,nuc,8,0:02.49,115800
sim_8000.1,16551537,GraftM,aa,8,0:01.54,116040
sim_8000.1,64008000,GraftM,nuc,8,0:03.24,114904
sim_8000.1,16551537,GraftM,aa,8,0:02.20,115708
sim_8000.1,64008000,GraftM,nuc,8,0:05.62,378292
sim_8000.1,16551537,GraftM,aa,8,0:04.77,378256
sim_8000.1,64008000,GraftM,nuc,8,0:07.25,770896
sim_8000.1,16551537,GraftM,aa,8,0:06.55,770888
sim_8000.1,64008000,TreeSAPP,nuc,4,3:23.99,1422324
sim_8000.1,16551537,TreeSAPP,aa,4,2:03.13,1423716
sim_8000.1,64008000,GraftM,nuc,4,0:02.42,115648
sim_8000.1,16551537,GraftM,aa,4,0:01.56,115592
sim_8000.1,64008000,GraftM,nuc,4,0:03.43,144716
sim_8000.1,16551537,GraftM,aa,4,0:02.46,144724
sim_8000.1,64008000,GraftM,nuc,4,0:02.42,115776
sim_8000.1,16551537,GraftM,aa,4,0:01.45,115292
sim_8000.1,64008000,GraftM,nuc,4,0:03.85,169104
sim_8000.1,16551537,GraftM,aa,4,0:02.97,169108
sim_8000.1,64008000,GraftM,nuc,4,0:02.50,115340
sim_8000.1,16551537,GraftM,aa,4,0:01.68,115860
sim_8000.1,64008000,GraftM,nuc,4,0:03.66,180144
sim_8000.1,16551537,GraftM,aa,4,0:02.78,180156
sim_8000.1,64008000,GraftM,nuc,4,0:03.37,115944
sim_8000.1,16551537,GraftM,aa,4,0:02.56,115904
sim_8000.1,64008000,GraftM,nuc,4,0:03.16,115968
sim_8000.1,16551537,GraftM,aa,4,0:02.26,115632
sim_8000.1,64008000,GraftM,nuc,4,0:02.21,115688
sim_8000.1,16551537,GraftM,aa,4,0:01.43,115824
sim_8000.1,64008000,GraftM,nuc,4,0:02.32,115852
sim_8000.1,16551537,GraftM,aa,4,0:01.43,115832
sim_8000.1,64008000,GraftM,nuc,4,0:01.94,115032
sim_8000.1,16551537,GraftM,aa,4,0:01.00,115536
sim_8000.1,64008000,GraftM,nuc,4,0:01.79,115692
sim_8000.1,16551537,GraftM,aa,4,0:00.96,115684
sim_8000.1,64008000,GraftM,nuc,4,0:02.26,115892
sim_8000.1,16551537,GraftM,aa,4,0:01.33,115752
sim_8000.1,64008000,GraftM,nuc,4,0:04.82,114884
sim_8000.1,16551537,GraftM,aa,4,0:03.68,116132
sim_8000.1,64008000,GraftM,nuc,4,0:02.02,116084
sim_8000.1,16551537,GraftM,aa,4,0:01.18,115828
sim_8000.1,64008000,GraftM,nuc,4,0:02.65,115860
sim_8000.1,16551537,GraftM,aa,4,0:01.73,115420
sim_8000.1,64008000,GraftM,nuc,4,0:04.24,114940
sim_8000.1,16551537,GraftM,aa,4,0:03.09,115640
sim_8000.1,64008000,GraftM,nuc,4,0:06.58,378292
sim_8000.1,16551537,GraftM,aa,4,0:05.52,378260
sim_8000.1,64008000,GraftM,nuc,4,0:08.23,770892
sim_8000.1,16551537,GraftM,aa,4,0:07.60,770888
sim_8000.2,64008000,TreeSAPP,nuc,16,2:26.25,1434384
sim_8000.2,16550963,TreeSAPP,aa,16,1:58.36,1434412
sim_8000.2,64008000,GraftM,nuc,16,0:02.09,115560
sim_8000.2,16550963,GraftM,aa,16,0:01.19,115188
sim_8000.2,64008000,GraftM,nuc,16,0:03.35,145416
sim_8000.2,16550963,GraftM,aa,16,0:02.44,145424
sim_8000.2,64008000,GraftM,nuc,16,0:02.18,115708
sim_8000.2,16550963,GraftM,aa,16,0:01.28,115752
sim_8000.2,64008000,GraftM,nuc,16,0:03.53,169132
sim_8000.2,16550963,GraftM,aa,16,0:02.64,169236
sim_8000.2,64008000,GraftM,nuc,16,0:02.35,115804
sim_8000.2,16550963,GraftM,aa,16,0:01.48,115500
sim_8000.2,64008000,GraftM,nuc,16,0:03.36,180156
sim_8000.2,16550963,GraftM,aa,16,0:02.50,180112
sim_8000.2,64008000,GraftM,nuc,16,0:02.74,116012
sim_8000.2,16550963,GraftM,aa,16,0:01.79,115436
sim_8000.2,64008000,GraftM,nuc,16,0:02.50,115916
sim_8000.2,16550963,GraftM,aa,16,0:01.66,115964
sim_8000.2,64008000,GraftM,nuc,16,0:02.07,115504
sim_8000.2,16550963,GraftM,aa,16,0:01.21,115540
sim_8000.2,64008000,GraftM,nuc,16,0:02.13,115872
sim_8000.2,16550963,GraftM,aa,16,0:01.29,115968
sim_8000.2,64008000,GraftM,nuc,16,0:01.89,115428
sim_8000.2,16550963,GraftM,aa,16,0:00.98,115424
sim_8000.2,64008000,GraftM,nuc,16,0:01.88,115656
sim_8000.2,16550963,GraftM,aa,16,0:00.98,115584
sim_8000.2,64008000,GraftM,nuc,16,0:02.26,115644
sim_8000.2,16550963,GraftM,aa,16,0:01.31,115788
sim_8000.2,64008000,GraftM,nuc,16,0:03.27,115156
sim_8000.2,16550963,GraftM,aa,16,0:02.21,115964
sim_8000.2,64008000,GraftM,nuc,16,0:01.96,115776
sim_8000.2,16550963,GraftM,aa,16,0:01.11,115784
sim_8000.2,64008000,GraftM,nuc,16,0:02.43,115916
sim_8000.2,16550963,GraftM,aa,16,0:01.50,116068
sim_8000.2,64008000,GraftM,nuc,16,0:03.01,115036
sim_8000.2,16550963,GraftM,aa,16,0:01.92,115912
sim_8000.2,64008000,GraftM,nuc,16,0:05.67,378288
sim_8000.2,16550963,GraftM,aa,16,0:04.72,378264
sim_8000.2,64008000,GraftM,nuc,16,0:07.40,754116
sim_8000.2,16550963,GraftM,aa,16,0:06.34,754120
sim_8000.2,64008000,TreeSAPP,nuc,8,2:38.22,1431952
sim_8000.2,16550963,TreeSAPP,aa,8,1:56.81,1431900
sim_8000.2,64008000,GraftM,nuc,8,0:02.16,115628
sim_8000.2,16550963,GraftM,aa,8,0:01.31,115524
sim_8000.2,64008000,GraftM,nuc,8,0:03.35,145348
sim_8000.2,16550963,GraftM,aa,8,0:02.41,145316
sim_8000.2,64008000,GraftM,nuc,8,0:02.27,115692
sim_8000.2,16550963,GraftM,aa,8,0:01.29,115780
sim_8000.2,64008000,GraftM,nuc,8,0:03.64,169120
sim_8000.2,16550963,GraftM,aa,8,0:02.63,169128
sim_8000.2,64008000,GraftM,nuc,8,0:02.44,115764
sim_8000.2,16550963,GraftM,aa,8,0:01.61,115816
sim_8000.2,64008000,GraftM,nuc,8,0:03.35,180168
sim_8000.2,16550963,GraftM,aa,8,0:02.45,180156
sim_8000.2,64008000,GraftM,nuc,8,0:02.89,116040
sim_8000.2,16550963,GraftM,aa,8,0:02.00,115880
sim_8000.2,64008000,GraftM,nuc,8,0:02.58,115812
sim_8000.2,16550963,GraftM,aa,8,0:01.68,115944
sim_8000.2,64008000,GraftM,nuc,8,0:02.15,115588
sim_8000.2,16550963,GraftM,aa,8,0:01.20,115560
sim_8000.2,64008000,GraftM,nuc,8,0:02.19,115768
sim_8000.2,16550963,GraftM,aa,8,0:01.40,115808
sim_8000.2,64008000,GraftM,nuc,8,0:01.86,115476
sim_8000.2,16550963,GraftM,aa,8,0:01.01,115360
sim_8000.2,64008000,GraftM,nuc,8,0:01.84,115620
sim_8000.2,16550963,GraftM,aa,8,0:00.98,115364
sim_8000.2,64008000,GraftM,nuc,8,0:02.24,115604
sim_8000.2,16550963,GraftM,aa,8,0:01.29,116076
sim_8000.2,64008000,GraftM,nuc,8,0:03.49,115252
sim_8000.2,16550963,GraftM,aa,8,0:02.51,115836
sim_8000.2,64008000,GraftM,nuc,8,0:01.97,115600
sim_8000.2,16550963,GraftM,aa,8,0:01.11,115792
sim_8000.2,64008000,GraftM,nuc,8,0:02.51,115448
sim_8000.2,16550963,GraftM,aa,8,0:01.61,115788
sim_8000.2,64008000,GraftM,nuc,8,0:03.36,114860
sim_8000.2,16550963,GraftM,aa,8,0:02.32,115924
sim_8000.2,64008000,GraftM,nuc,8,0:05.62,378288
sim_8000.2,16550963,GraftM,aa,8,0:04.62,378260
sim_8000.2,64008000,GraftM,nuc,8,0:07.33,754120
sim_8000.2,16550963,GraftM,aa,8,0:06.47,754120
sim_8000.2,64008000,TreeSAPP,nuc,4,3:19.11,1425780
sim_8000.2,16550963,TreeSAPP,aa,4,1:59.92,1426184
sim_8000.2,64008000,GraftM,nuc,4,0:02.44,115580
sim_8000.2,16550963,GraftM,aa,4,0:01.59,115564
sim_8000.2,64008000,GraftM,nuc,4,0:03.56,145300
sim_8000.2,16550963,GraftM,aa,4,0:02.62,145260
sim_8000.2,64008000,GraftM,nuc,4,0:02.48,115616
sim_8000.2,16550963,GraftM,aa,4,0:01.54,115672
sim_8000.2,64008000,GraftM,nuc,4,0:03.88,169068
sim_8000.2,16550963,GraftM,aa,4,0:02.83,169076
sim_8000.2,64008000,GraftM,nuc,4,0:02.63,115704
sim_8000.2,16550963,GraftM,aa,4,0:01.82,115296
sim_8000.2,64008000,GraftM,nuc,4,0:03.54,180156
sim_8000.2,16550963,GraftM,aa,4,0:02.63,180156
sim_8000.2,64008000,GraftM,nuc,4,0:03.48,115944
sim_8000.2,16550963,GraftM,aa,4,0:02.52,115956
sim_8000.2,64008000,GraftM,nuc,4,0:02.70,115556
sim_8000.2,16550963,GraftM,aa,4,0:01.90,115696
sim_8000.2,64008000,GraftM,nuc,4,0:02.23,115552
sim_8000.2,16550963,GraftM,aa,4,0:01.37,115676
sim_8000.2,64008000,GraftM,nuc,4,0:02.39,115844
sim_8000.2,16550963,GraftM,aa,4,0:01.54,115692
sim_8000.2,64008000,GraftM,nuc,4,0:01.92,115528
sim_8000.2,16550963,GraftM,aa,4,0:01.00,115492
sim_8000.2,64008000,GraftM,nuc,4,0:01.85,115624
sim_8000.2,16550963,GraftM,aa,4,0:00.98,115620
sim_8000.2,64008000,GraftM,nuc,4,0:02.24,115912
sim_8000.2,16550963,GraftM,aa,4,0:01.34,115800
sim_8000.2,64008000,GraftM,nuc,4,0:04.56,115092
sim_8000.2,16550963,GraftM,aa,4,0:03.49,115824
sim_8000.2,64008000,GraftM,nuc,4,0:02.02,115844
sim_8000.2,16550963,GraftM,aa,4,0:01.12,115768
sim_8000.2,64008000,GraftM,nuc,4,0:02.81,115864
sim_8000.2,16550963,GraftM,aa,4,0:01.78,115844
sim_8000.2,64008000,GraftM,nuc,4,0:04.57,114944
sim_8000.2,16550963,GraftM,aa,4,0:03.30,115668
sim_8000.2,64008000,GraftM,nuc,4,0:06.62,378288
sim_8000.2,16550963,GraftM,aa,4,0:05.61,378260
sim_8000.2,64008000,GraftM,nuc,4,0:08.17,754116
sim_8000.2,16550963,GraftM,aa,4,0:07.39,754116
sim_800.1,6416000,TreeSAPP,nuc,16,0:58.39,1422360
sim_800.1,1653899,TreeSAPP,aa,16,0:54.76,1421556
sim_800.1,6416000,GraftM,nuc,16,0:01.03,115432
sim_800.1,1653899,GraftM,aa,16,0:00.91,115520
sim_800.1,6416000,GraftM,nuc,16,0:02.19,144580
sim_800.1,1653899,GraftM,aa,16,0:02.06,144580
sim_800.1,6416000,GraftM,nuc,16,0:01.14,115672
sim_800.1,1653899,GraftM,aa,16,0:01.04,115608
sim_800.1,6416000,GraftM,nuc,16,0:02.35,169184
sim_800.1,1653899,GraftM,aa,16,0:02.24,169180
sim_800.1,6416000,GraftM,nuc,16,0:01.24,115796
sim_800.1,1653899,GraftM,aa,16,0:01.14,115612
sim_800.1,6416000,GraftM,nuc,16,0:02.31,177332
sim_800.1,1653899,GraftM,aa,16,0:02.12,177336
sim_800.1,6416000,GraftM,nuc,16,0:01.47,115652
sim_800.1,1653899,GraftM,aa,16,0:01.38,115660
sim_800.1,6416000,GraftM,nuc,16,0:01.24,115840
sim_800.1,1653899,GraftM,aa,16,0:00.65,111648
sim_800.1,6416000,GraftM,nuc,16,0:01.09,115628
sim_800.1,1653899,GraftM,aa,16,0:00.95,115460
sim_800.1,6416000,GraftM,nuc,16,0:00.80,111676
sim_800.1,1653899,GraftM,aa,16,0:00.66,111664
sim_800.1,6416000,GraftM,nuc,16,0:00.97,115160
sim_800.1,1653899,GraftM,aa,16,0:00.65,111648
sim_800.1,6416000,GraftM,nuc,16,0:00.93,115500
sim_800.1,1653899,GraftM,aa,16,0:00.85,115656
sim_800.1,6416000,GraftM,nuc,16,0:01.25,115764
sim_800.1,1653899,GraftM,aa,16,0:01.11,115500
sim_800.1,6416000,GraftM,nuc,16,0:01.39,115780
sim_800.1,1653899,GraftM,aa,16,0:01.26,115744
sim_800.1,6416000,GraftM,nuc,16,0:01.13,115844
sim_800.1,1653899,GraftM,aa,16,0:00.99,115820
sim_800.1,6416000,GraftM,nuc,16,0:01.47,115564
sim_800.1,1653899,GraftM,aa,16,0:01.25,115552
sim_800.1,6416000,GraftM,nuc,16,0:01.30,115492
sim_800.1,1653899,GraftM,aa,16,0:01.18,115404
sim_800.1,6416000,GraftM,nuc,16,0:02.76,232856
sim_800.1,1653899,GraftM,aa,16,0:02.67,232856
sim_800.1,6416000,GraftM,nuc,16,0:05.46,754988
sim_800.1,1653899,GraftM,aa,16,0:05.09,735288
sim_800.1,6416000,TreeSAPP,nuc,8,0:59.18,1421756
sim_800.1,1653899,TreeSAPP,aa,8,0:54.37,1420472
sim_800.1,6416000,GraftM,nuc,8,0:00.99,115440
sim_800.1,1653899,GraftM,aa,8,0:00.88,115404
sim_800.1,6416000,GraftM,nuc,8,0:02.18,144600
sim_800.1,1653899,GraftM,aa,8,0:02.06,144600
sim_800.1,6416000,GraftM,nuc,8,0:01.14,115732
sim_800.1,1653899,GraftM,aa,8,0:01.02,115632
sim_800.1,6416000,GraftM,nuc,8,0:02.34,169176
sim_800.1,1653899,GraftM,aa,8,0:02.23,169176
sim_800.1,6416000,GraftM,nuc,8,0:01.24,115756
sim_800.1,1653899,GraftM,aa,8,0:01.12,115672
sim_800.1,6416000,GraftM,nuc,8,0:02.30,177300
sim_800.1,1653899,GraftM,aa,8,0:02.17,177304
sim_800.1,6416000,GraftM,nuc,8,0:01.49,115652
sim_800.1,1653899,GraftM,aa,8,0:01.34,115504
sim_800.1,6416000,GraftM,nuc,8,0:01.21,115564
sim_800.1,1653899,GraftM,aa,8,0:00.64,111680
sim_800.1,6416000,GraftM,nuc,8,0:01.05,115240
sim_800.1,1653899,GraftM,aa,8,0:00.93,115116
sim_800.1,6416000,GraftM,nuc,8,0:00.78,111824
sim_800.1,1653899,GraftM,aa,8,0:00.65,111592
sim_800.1,6416000,GraftM,nuc,8,0:00.95,115468
sim_800.1,1653899,GraftM,aa,8,0:00.65,111624
sim_800.1,6416000,GraftM,nuc,8,0:00.94,115428
sim_800.1,1653899,GraftM,aa,8,0:00.80,115608
sim_800.1,6416000,GraftM,nuc,8,0:01.21,115768
sim_800.1,1653899,GraftM,aa,8,0:01.08,115872
sim_800.1,6416000,GraftM,nuc,8,0:01.36,115564
sim_800.1,1653899,GraftM,aa,8,0:01.25,115660
sim_800.1,6416000,GraftM,nuc,8,0:01.09,115792
sim_800.1,1653899,GraftM,aa,8,0:00.98,116044
sim_800.1,6416000,GraftM,nuc,8,0:01.42,115812
sim_800.1,1653899,GraftM,aa,8,0:01.25,115300
sim_800.1,6416000,GraftM,nuc,8,0:01.27,115732
sim_800.1,1653899,GraftM,aa,8,0:01.15,115488
sim_800.1,6416000,GraftM,nuc,8,0:02.78,232780
sim_800.1,1653899,GraftM,aa,8,0:02.67,232784
sim_800.1,6416000,GraftM,nuc,8,0:05.29,754988
sim_800.1,1653899,GraftM,aa,8,0:05.13,735288
sim_800.1,6416000,TreeSAPP,nuc,4,1:02.30,1421072
sim_800.1,1653899,TreeSAPP,aa,4,0:54.48,1420888
sim_800.1,6416000,GraftM,nuc,4,0:01.00,115188
sim_800.1,1653899,GraftM,aa,4,0:00.89,115508
sim_800.1,6416000,GraftM,nuc,4,0:02.19,144600
sim_800.1,1653899,GraftM,aa,4,0:02.04,144604
sim_800.1,6416000,GraftM,nuc,4,0:01.15,115600
sim_800.1,1653899,GraftM,aa,4,0:01.01,115584
sim_800.1,6416000,GraftM,nuc,4,0:02.31,169124
sim_800.1,1653899,GraftM,aa,4,0:02.23,169120
sim_800.1,6416000,GraftM,nuc,4,0:01.24,115720
sim_800.1,1653899,GraftM,aa,4,0:01.14,115676
sim_800.1,6416000,GraftM,nuc,4,0:02.29,177324
sim_800.1,1653899,GraftM,aa,4,0:02.16,177332
sim_800.1,6416000,GraftM,nuc,4,0:01.58,115844
sim_800.1,1653899,GraftM,aa,4,0:01.32,115532
sim_800.1,6416000,GraftM,nuc,4,0:01.19,115588
sim_800.1,1653899,GraftM,aa,4,0:00.64,111668
sim_800.1,6416000,GraftM,nuc,4,0:01.06,115512
sim_800.1,1653899,GraftM,aa,4,0:00.93,115172
sim_800.1,6416000,GraftM,nuc,4,0:00.78,111576
sim_800.1,1653899,GraftM,aa,4,0:00.63,111864
sim_800.1,6416000,GraftM,nuc,4,0:00.95,115148
sim_800.1,1653899,GraftM,aa,4,0:00.64,111756
sim_800.1,6416000,GraftM,nuc,4,0:00.91,115564
sim_800.1,1653899,GraftM,aa,4,0:00.81,115580
sim_800.1,6416000,GraftM,nuc,4,0:01.20,115756
sim_800.1,1653899,GraftM,aa,4,0:01.09,116120
sim_800.1,6416000,GraftM,nuc,4,0:01.36,115676
sim_800.1,1653899,GraftM,aa,4,0:01.26,115660
sim_800.1,6416000,GraftM,nuc,4,0:01.08,115892
sim_800.1,1653899,GraftM,aa,4,0:00.96,115756
sim_800.1,6416000,GraftM,nuc,4,0:01.41,115736
sim_800.1,1653899,GraftM,aa,4,0:01.26,115584
sim_800.1,6416000,GraftM,nuc,4,0:01.36,115492
sim_800.1,1653899,GraftM,aa,4,0:01.22,115320
sim_800.1,6416000,GraftM,nuc,4,0:02.69,232732
sim_800.1,1653899,GraftM,aa,4,0:02.57,232732
sim_800.1,6416000,GraftM,nuc,4,0:05.35,754988
sim_800.1,1653899,GraftM,aa,4,0:05.14,735292
sim_800.2,6416000,TreeSAPP,nuc,16,0:59.14,1420812
sim_800.2,1655725,TreeSAPP,aa,16,0:56.19,1421576
sim_800.2,6416000,GraftM,nuc,16,0:01.08,115584
sim_800.2,1655725,GraftM,aa,16,0:00.96,115252
sim_800.2,6416000,GraftM,nuc,16,0:02.20,144576
sim_800.2,1655725,GraftM,aa,16,0:02.03,144580
sim_800.2,6416000,GraftM,nuc,16,0:01.11,115680
sim_800.2,1655725,GraftM,aa,16,0:00.97,115604
sim_800.2,6416000,GraftM,nuc,16,0:02.07,134020
sim_800.2,1655725,GraftM,aa,16,0:02.00,130492
sim_800.2,6416000,GraftM,nuc,16,0:01.34,115684
sim_800.2,1655725,GraftM,aa,16,0:01.21,115668
sim_800.2,6416000,GraftM,nuc,16,0:02.34,177332
sim_800.2,1655725,GraftM,aa,16,0:02.17,177332
sim_800.2,6416000,GraftM,nuc,16,0:01.58,115824
sim_800.2,1655725,GraftM,aa,16,0:01.40,115712
sim_800.2,6416000,GraftM,nuc,16,0:01.17,115712
sim_800.2,1655725,GraftM,aa,16,0:00.65,111728
sim_800.2,6416000,GraftM,nuc,16,0:01.07,115364
sim_800.2,1655725,GraftM,aa,16,0:00.89,115600
sim_800.2,6416000,GraftM,nuc,16,0:00.77,111680
sim_800.2,1655725,GraftM,aa,16,0:00.68,111612
sim_800.2,6416000,GraftM,nuc,16,0:00.99,115052
sim_800.2,1655725,GraftM,aa,16,0:00.65,111700
sim_800.2,6416000,GraftM,nuc,16,0:00.94,115568
sim_800.2,1655725,GraftM,aa,16,0:00.82,115452
sim_800.2,6416000,GraftM,nuc,16,0:01.35,115876
sim_800.2,1655725,GraftM,aa,16,0:01.07,116084
sim_800.2,6416000,GraftM,nuc,16,0:01.37,115652
sim_800.2,1655725,GraftM,aa,16,0:01.24,115708
sim_800.2,6416000,GraftM,nuc,16,0:01.10,115720
sim_800.2,1655725,GraftM,aa,16,0:00.92,115680
sim_800.2,6416000,GraftM,nuc,16,0:01.46,115768
sim_800.2,1655725,GraftM,aa,16,0:01.34,115684
sim_800.2,6416000,GraftM,nuc,16,0:01.25,115536
sim_800.2,1655725,GraftM,aa,16,0:01.13,115164
sim_800.2,6416000,GraftM,nuc,16,0:02.88,245184
sim_800.2,1655725,GraftM,aa,16,0:02.73,234156
sim_800.2,6416000,GraftM,nuc,16,0:05.29,753404
sim_800.2,1655725,GraftM,aa,16,0:04.76,687200
sim_800.2,6416000,TreeSAPP,nuc,8,1:00.32,1420732
sim_800.2,1655725,TreeSAPP,aa,8,0:55.25,1421608
sim_800.2,6416000,GraftM,nuc,8,0:01.06,115464
sim_800.2,1655725,GraftM,aa,8,0:00.96,115276
sim_800.2,6416000,GraftM,nuc,8,0:02.13,144600
sim_800.2,1655725,GraftM,aa,8,0:02.06,144604
sim_800.2,6416000,GraftM,nuc,8,0:01.09,115260
