tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
f__Methylococcaceae,o__Methylococcales,rank_5,f__Methylococcaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,,
g__Methylobacter,f__Methylococcaceae,rank_6,g__Methylobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylobacter,
s__Methylobacter_tundripaludum,g__Methylobacter,rank_7,s__Methylobacter_tundripaludum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylobacter,s__Methylobacter_tundripaludum
g__Methylococcus,f__Methylococcaceae,rank_6,g__Methylococcus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylococcus,
s__Methylococcus_capsulatus,g__Methylococcus,rank_7,s__Methylococcus_capsulatus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylococcus,s__Methylococcus_capsulatus
f__Methylothermaceae,o__Methylococcales,rank_5,f__Methylothermaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylothermaceae,,
g__Methylohalobius,f__Methylothermaceae,rank_6,g__Methylohalobius,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylothermaceae,g__Methylohalobius,
s__Methylohalobius_crimeensis,g__Methylohalobius,rank_7,s__Methylohalobius_crimeensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylothermaceae,g__Methylohalobius,s__Methylohalobius_crimeensis
o__Nevskiales,c__Gammaproteobacteria,rank_4,o__Nevskiales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,,,
f__Algiphilaceae,o__Nevskiales,rank_5,f__Algiphilaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Algiphilaceae,,
g__Algiphilus,f__Algiphilaceae,rank_6,g__Algiphilus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Algiphilaceae,g__Algiphilus,
s__Algiphilus_aromaticivorans,g__Algiphilus,rank_7,s__Algiphilus_aromaticivorans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Algiphilaceae,g__Algiphilus,s__Algiphilus_aromaticivorans
f__Sinobacteraceae,o__Nevskiales,rank_5,f__Sinobacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Sinobacteraceae,,
g__Nevskia,f__Sinobacteraceae,rank_6,g__Nevskia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Sinobacteraceae,g__Nevskia,
s__Nevskia_ramosa,g__Nevskia,rank_7,s__Nevskia_ramosa,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Sinobacteraceae,g__Nevskia,s__Nevskia_ramosa
g__Polycyclovorans,f__Sinobacteraceae,rank_6,g__Polycyclovorans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Sinobacteraceae,g__Polycyclovorans,
s__Polycyclovorans_algicola,g__Polycyclovorans,rank_7,s__Polycyclovorans_algicola,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Sinobacteraceae,g__Polycyclovorans,s__Polycyclovorans_algicola
g__Solimonas,f__Sinobacteraceae,rank_6,g__Solimonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Sinobacteraceae,g__Solimonas,
s__Solimonas_variicoloris,g__Solimonas,rank_7,s__Solimonas_variicoloris,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nevskiales,f__Sinobacteraceae,g__Solimonas,s__Solimonas_variicoloris
o__Oceanospirillales,c__Gammaproteobacteria,rank_4,o__Oceanospirillales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,,,
f__Alcanivoracaceae,o__Oceanospirillales,rank_5,f__Alcanivoracaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,,
g__Alcanivorax,f__Alcanivoracaceae,rank_6,g__Alcanivorax,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,g__Alcanivorax,
s__Alcanivorax_sp._DG881,g__Alcanivorax,rank_7,s__Alcanivorax_sp._DG881,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,g__Alcanivorax,s__Alcanivorax_sp._DG881
f__Endozoicomonadaceae,o__Oceanospirillales,rank_5,f__Endozoicomonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,,
g__Endozoicomonas,f__Endozoicomonadaceae,rank_6,g__Endozoicomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,
s__Endozoicomonas_elysicola,g__Endozoicomonas,rank_7,s__Endozoicomonas_elysicola,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_elysicola
f__Hahellaceae,o__Oceanospirillales,rank_5,f__Hahellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,,
g__Hahella,f__Hahellaceae,rank_6,g__Hahella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,g__Hahella,
s__Hahella_chejuensis,g__Hahella,rank_7,s__Hahella_chejuensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,g__Hahella,s__Hahella_chejuensis
s__Hahella_ganghwensis,g__Hahella,rank_7,s__Hahella_ganghwensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,g__Hahella,s__Hahella_ganghwensis
f__Halomonadaceae,o__Oceanospirillales,rank_5,f__Halomonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,,
g__Halomonas,f__Halomonadaceae,rank_6,g__Halomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,
s__Halomonas_salina,g__Halomonas,rank_7,s__Halomonas_salina,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__Halomonas_salina
f__Kangiellaceae,o__Oceanospirillales,rank_5,f__Kangiellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,,
g__Kangiella,f__Kangiellaceae,rank_6,g__Kangiella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,g__Kangiella,
s__Kangiella_aquimarina,g__Kangiella,rank_7,s__Kangiella_aquimarina,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,g__Kangiella,s__Kangiella_aquimarina
s__Kangiella_koreensis,g__Kangiella,rank_7,s__Kangiella_koreensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,g__Kangiella,s__Kangiella_koreensis
f__Oceanospirillaceae,o__Oceanospirillales,rank_5,f__Oceanospirillaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,,
g__Marinomonas,f__Oceanospirillaceae,rank_6,g__Marinomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Marinomonas,
s__Marinomonas_mediterranea,g__Marinomonas,rank_7,s__Marinomonas_mediterranea,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Marinomonas,s__Marinomonas_mediterranea
g__Neptuniibacter,f__Oceanospirillaceae,rank_6,g__Neptuniibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Neptuniibacter,
s__Neptuniibacter_caesariensis,g__Neptuniibacter,rank_7,s__Neptuniibacter_caesariensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Neptuniibacter,s__Neptuniibacter_caesariensis
g__Neptunomonas,f__Oceanospirillaceae,rank_6,g__Neptunomonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Neptunomonas,
s__Neptunomonas_japonica,g__Neptunomonas,rank_7,s__Neptunomonas_japonica,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Neptunomonas,s__Neptunomonas_japonica
g__Thalassolituus,f__Oceanospirillaceae,rank_6,g__Thalassolituus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Thalassolituus,
s__Thalassolituus_oleivorans,g__Thalassolituus,rank_7,s__Thalassolituus_oleivorans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Thalassolituus,s__Thalassolituus_oleivorans
f__Saccharospirillaceae,o__Oceanospirillales,rank_5,f__Saccharospirillaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,,
g__Saccharospirillum,f__Saccharospirillaceae,rank_6,g__Saccharospirillum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Saccharospirillum,
s__Saccharospirillum_impatiens,g__Saccharospirillum,rank_7,s__Saccharospirillum_impatiens,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Saccharospirillum,s__Saccharospirillum_impatiens
o__Pasteurellales,c__Gammaproteobacteria,rank_4,o__Pasteurellales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,,,
f__Pasteurellaceae,o__Pasteurellales,rank_5,f__Pasteurellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,,
g__Aggregatibacter,f__Pasteurellaceae,rank_6,g__Aggregatibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,
s__Aggregatibacter_actinomycetemcomitans,g__Aggregatibacter,rank_7,s__Aggregatibacter_actinomycetemcomitans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__Aggregatibacter_actinomycetemcomitans
g__Gallibacterium,f__Pasteurellaceae,rank_6,g__Gallibacterium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Gallibacterium,
s__Gallibacterium_anatis,g__Gallibacterium,rank_7,s__Gallibacterium_anatis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Gallibacterium,s__Gallibacterium_anatis
g__Haemophilus,f__Pasteurellaceae,rank_6,g__Haemophilus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,
s__[Haemophilus]_ducreyi,g__Haemophilus,rank_7,s__[Haemophilus]_ducreyi,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__[Haemophilus]_ducreyi
g__Rodentibacter,f__Pasteurellaceae,rank_6,g__Rodentibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Rodentibacter,
s__Rodentibacter_pneumotropicus,g__Rodentibacter,rank_7,s__Rodentibacter_pneumotropicus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Rodentibacter,s__Rodentibacter_pneumotropicus
o__Pseudomonadales,c__Gammaproteobacteria,rank_4,o__Pseudomonadales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,
f__Moraxellaceae,o__Pseudomonadales,rank_5,f__Moraxellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,,
g__Acinetobacter,f__Moraxellaceae,rank_6,g__Acinetobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,
s__Acinetobacter_baylyi,g__Acinetobacter,rank_7,s__Acinetobacter_baylyi,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_baylyi
s__Acinetobacter_gyllenbergii,g__Acinetobacter,rank_7,s__Acinetobacter_gyllenbergii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_gyllenbergii
s__Acinetobacter_indicus,g__Acinetobacter,rank_7,s__Acinetobacter_indicus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_indicus
s__Acinetobacter_sp._ANC_3862,g__Acinetobacter,rank_7,s__Acinetobacter_sp._ANC_3862,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_sp._ANC_3862
s__Acinetobacter_sp._ANC_4105,g__Acinetobacter,rank_7,s__Acinetobacter_sp._ANC_4105,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_sp._ANC_4105
