seqname,tax_id
633_RecA,s__Fusobacterium_periodonticum
634_RecA,s__Fusobacterium_russii
635_RecA,s__Fusobacterium_ulcerans
636_RecA,s__Ilyobacter_polytropus
637_RecA,s__Leptotrichia_shahii
638_RecA,s__Streptobacillus_moniliformis
639_RecA,s__Gemmatimonas_phototrophica
640_RecA,s__Gemmatirosa_kalamazoonesis
641_RecA,s__Ignavibacterium_album
642_RecA,s__Melioribacter_roseus
643_RecA,s__Lentisphaera_araneosa
644_RecA,s__Candidatus_Nitromaritima_sp._AB-629-B18
645_RecA,s__Leptospirillum_ferrooxidans
646_RecA,s__Nitrospira_defluvii
647_RecA,s__Thermodesulfovibrio_yellowstonii
648_RecA,s__Candidatus_Jettenia_caeni
649_RecA,s__Candidatus_Scalindua_brodae
650_RecA,s__Phycisphaera_mikurensis
651_RecA,s__Gemmata_massiliana
652_RecA,s__Zavarzinella_formosa
653_RecA,s__Isosphaera_pallida
654_RecA,s__Singulisphaera_acidiphila
655_RecA,s__Blastopirellula_marina
656_RecA,s__Pirellula_staleyi
657_RecA,s__Rhodopirellula_sp._SWK7
658_RecA,s__Gimesia_maris
659_RecA,s__Planctopirus_limnophila
660_RecA,s__Rubinisphaera_brasiliensis
661_RecA,s__Schlesneria_paludicola
662_RecA,s__Acidithiobacillus_caldus
663_RecA,s__Thermithiobacillus_tepidarius
664_RecA,s__Asticcacaulis_sp._AC460
665_RecA,s__Brevundimonas_diminuta
666_RecA,s__Caulobacter_sp._K31
667_RecA,s__Phenylobacterium_zucineum
668_RecA,s__Candidatus_Paracaedimonas_acanthamoebae
669_RecA,s__Candidatus_Odyssella_thessalonicensis
670_RecA,s__Candidatus_Paracaedibacter_acanthamoebae
671_RecA,s__Candidatus_Paracaedibacter_symbiosus
672_RecA,s__Holospora_obtusa
673_RecA,s__Afifella_pfennigii
674_RecA,s__Amorphus_coralli
675_RecA,s__Aureimonas_ureilytica
676_RecA,s__Bartonella_grahamii
677_RecA,s__Rhodopseudomonas_palustris
678_RecA,s__Chelatococcus_sp._GW1
679_RecA,s__Devosia_sp._17-2-E-8
680_RecA,s__Devosia_sp._LC5
681_RecA,s__Pelagibacterium_halotolerans
682_RecA,s__Hyphomicrobium_denitrificans
683_RecA,s__Hyphomicrobium_zavarzinii
684_RecA,s__Rhodomicrobium_vannielii
685_RecA,s__Kaistia_granuli
686_RecA,s__Methylobacterium_sp._4-46
687_RecA,s__Microvirga_aerilata
688_RecA,s__Microvirga_lotononidis
689_RecA,s__Microvirga_lupini
690_RecA,s__Methylopila_sp._M107
691_RecA,s__Methylosinus_sp._LW4
692_RecA,s__Pleomorphomonas_koreensis
693_RecA,s__Parvibaculum_lavamentivorans
694_RecA,s__Tepidicaulis_marinus
695_RecA,s__Mesorhizobium_opportunistum
696_RecA,s__Candidatus_Liberibacter_asiaticus
697_RecA,s__Rhizobium_sp._YR519
698_RecA,s__Shinella_sp._DD12
699_RecA,s__Sinorhizobium_arboris
700_RecA,s__Lutibaculum_baratangense
701_RecA,s__Salinarimonas_rosea
702_RecA,s__Labrenzia_aggregata
703_RecA,s__Pseudovibrio_sp._FO-BEG1
704_RecA,s__Roseibium_sp._TrichSKD4
705_RecA,s__Henriciella_marina
706_RecA,s__Hirschia_baltica
707_RecA,s__Hirschia_maritima
708_RecA,s__Hyphomonas_adhaerens
709_RecA,s__Hyphomonas_atlantica
710_RecA,s__Hyphomonas_beringensis
711_RecA,s__Hyphomonas_pacifica
712_RecA,s__Hyphomonas_sp._CY54-11-8
713_RecA,s__Hyphomonas_sp._L-53-1-40
714_RecA,s__Ponticaulis_koreensis
715_RecA,s__Kiloniella_laminariae
716_RecA,s__Kordiimonas_gwangyangensis
717_RecA,s__Magnetococcus_marinus
718_RecA,s__Euryhalocaulis_caribicus
719_RecA,s__Maricaulis_maris
720_RecA,s__Oceanicaulis_sp._HL-87
721_RecA,s__Oceanicaulis_sp._HTCC2633
722_RecA,s__Woodsholea_maritima
723_RecA,s__Hellea_balneolensis
724_RecA,s__Robiginitomaculum_antarcticum
725_RecA,s__Parvularcula_bermudensis
726_RecA,s__Parvularcula_oceani
727_RecA,s__Candidatus_Pelagibacter_sp._IMCC9063
728_RecA,s__Candidatus_Pelagibacter_ubique
729_RecA,s__Candidatus_Pelagibacter_ubique
730_RecA,s__Neomegalonema_perideroedes
731_RecA,s__Paracoccus_pantotrophus
732_RecA,s__Polymorphum_gilvum
733_RecA,s__Roseovarius_mucosus
734_RecA,s__Salipiger_mucosus
735_RecA,s__Acetobacter_malorum
736_RecA,s__Acetobacter_nitrogenifigens
737_RecA,s__Acetobacter_okinawensis
738_RecA,s__Acetobacter_pasteurianus
739_RecA,s__Acidiphilium_angustum
740_RecA,s__Acidiphilium_cryptum
741_RecA,s__Acidocella_facilis
742_RecA,s__Belnapia_moabensis
743_RecA,s__Commensalibacter_intestini
744_RecA,s__Commensalibacter_sp._MX01
745_RecA,s__Granulibacter_bethesdensis
746_RecA,s__Komagataeibacter_rhaeticus
747_RecA,s__Saccharibacter_floricola
748_RecA,s__Saccharibacter_sp._AM169
749_RecA,s__Azospirillum_halopraeferens
750_RecA,s__Elioraea_tepidiphila
751_RecA,s__Geminicoccus_roseus
752_RecA,s__Caenispirillum_salinarum
753_RecA,s__Dongia_sp._URHE0060
754_RecA,s__Fodinicurvata_fenggangensis
755_RecA,s__Magnetospirillum_gryphiswaldense
756_RecA,s__Magnetospirillum_molischianum
757_RecA,s__Magnetospirillum_molischianum
758_RecA,s__Novispirillum_itersonii
759_RecA,s__Oceanibaculum_indicum
760_RecA,s__Rhodospirillum_centenum
761_RecA,s__Rhodospirillum_rubrum
762_RecA,s__Rhodovibrio_salinarum
763_RecA,s__Thalassospira_australica
764_RecA,s__Tistrella_mobilis
765_RecA,s__Terasakiella_pusilla
766_RecA,s__Anaplasma_marginale
767_RecA,s__Anaplasma_phagocytophilum
768_RecA,s__Ehrlichia_chaffeensis
769_RecA,s__Neorickettsia_sennetsu
770_RecA,s__Wolbachia_endosymbiont_of_Drosophila_melanogaster
771_RecA,s__Orientia_tsutsugamushi
772_RecA,s__Rickettsia_rickettsii
773_RecA,s__Novosphingobium_acidiphilum
774_RecA,s__Novosphingobium_nitrogenifigens
775_RecA,s__Sphingomonas_sp._UNC305MFCol5.2
776_RecA,s__Zymomonas_mobilis
777_RecA,s__Achromobacter_arsenitoxydans
778_RecA,s__Achromobacter_piechaudii
779_RecA,s__Alcaligenes_faecalis
780_RecA,s__Alcaligenes_faecalis
781_RecA,s__Basilea_psittacipulmonis
782_RecA,s__Bordetella_avium
783_RecA,s__Bordetella_hinzii
784_RecA,s__Castellaniella_defragrans
785_RecA,s__Taylorella_asinigenitalis
786_RecA,s__Candidatus_Glomeribacter_gigasporarum
787_RecA,s__Cupriavidus_taiwanensis
788_RecA,s__Mycetohabitans_rhizoxinica
789_RecA,s__Pandoraea_sp._SD6-2
790_RecA,s__Paraburkholderia_sacchari
791_RecA,s__Polynucleobacter_necessarius
792_RecA,s__Acidovorax_ebreus
793_RecA,s__Polaromonas_sp._JS666
794_RecA,s__Rhodoferax_ferrireducens
795_RecA,s__Janthinobacterium_agaricidamnosum
796_RecA,s__Parasutterella_excrementihominis
797_RecA,s__Sutterella_wadsworthensis
798_RecA,s__Sutterella_wadsworthensis
799_RecA,s__Andreprevotia_chitinilytica
800_RecA,s__Laribacter_hongkongensis
801_RecA,s__Pseudogulbenkiania_sp._NH8B
802_RecA,s__Alysiella_crassa
803_RecA,s__Eikenella_corrodens
804_RecA,s__Kingella_kingae
805_RecA,s__Neisseria_flavescens
806_RecA,s__Ferriphaselus_sp._R-1
807_RecA,s__Gallionella_capsiferriformans
808_RecA,s__Sideroxydans_lithotrophicus
809_RecA,s__Methylophilus_methylotrophus
810_RecA,s__Nitrosomonas_sp._AL212
811_RecA,s__Methyloversatilis_universalis
812_RecA,s__Thiobacillus_denitrificans
813_RecA,s__Dechloromonas_aromatica
814_RecA,s__Azoarcus_sp._KH32C
815_RecA,s__Uliginosibacterium_gangwonense
816_RecA,s__Desulfarculus_baarsii
817_RecA,s__Desulfatibacillum_alkenivorans
818_RecA,s__Desulfobacter_curvatus
819_RecA,s__Desulfobacterium_autotrophicum
820_RecA,s__Desulfococcus_multivorans
821_RecA,s__Desulfococcus_oleovorans
822_RecA,s__Desulforegula_conservatrix
823_RecA,s__Desulfosarcina_sp._BuS5
824_RecA,s__Desulfobulbus_japonicus
825_RecA,s__Desulfocapsa_sulfexigens
826_RecA,s__Desulfotalea_psychrophila
827_RecA,s__Desulfurivibrio_alkaliphilus
828_RecA,s__Desulfohalobium_retbaense
829_RecA,s__Desulfonatronovibrio_hydrogenovorans
830_RecA,s__Desulfonauticus_sp._A7A
831_RecA,s__Desulfomicrobium_baculatum
832_RecA,s__Bilophila_wadsworthia
833_RecA,s__Desulfocurvibacter_africanus
834_RecA,s__Desulfocurvus_vexinensis
835_RecA,s__Desulfohalovibrio_reitneri
836_RecA,s__Desulfovibrio_alaskensis
837_RecA,s__Desulfovibrio_aminophilus
838_RecA,s__Desulfovibrio_gigas
839_RecA,s__Desulfovibrio_longus
840_RecA,s__Desulfovibrio_magneticus
841_RecA,s__Desulfovibrio_oxyclinae
842_RecA,s__Desulfovibrio_sp._3_1_syn3
843_RecA,s__Desulfovibrio_sp._X2
844_RecA,s__Desulfovibrio_vulgaris
845_RecA,s__Halodesulfovibrio_aestuarii
846_RecA,s__Maridesulfovibrio_bastinii
847_RecA,s__Maridesulfovibrio_frigidus
848_RecA,s__Pseudodesulfovibrio_aespoeensis
849_RecA,s__Desulfurella_acetivorans
850_RecA,s__Hippea_maritima
851_RecA,s__Desulfuromonas_sp._TF
852_RecA,s__Geobacter_lovleyi
853_RecA,s__Geobacter_metallireducens
854_RecA,s__Geobacter_sp._M18
855_RecA,s__Geopsychrobacter_electrodiphilus
856_RecA,s__Anaeromyxobacter_dehalogenans
857_RecA,s__Anaeromyxobacter_sp._Fw109-5
858_RecA,s__Cystobacter_fuscus
859_RecA,s__Haliangium_ochraceum
860_RecA,s__Haliangium_ochraceum
861_RecA,s__Myxococcus_hansupus
862_RecA,s__Plesiocystis_pacifica
863_RecA,s__Plesiocystis_pacifica
864_RecA,s__Chondromyces_apiculatus
865_RecA,s__Chondromyces_apiculatus
866_RecA,s__Sorangium_cellulosum
867_RecA,s__Sorangium_cellulosum
868_RecA,s__Desulfobacca_acetoxidans
869_RecA,s__Desulfomonile_tiedjei
870_RecA,s__Syntrophus_aciditrophicus
871_RecA,s__Syntrophobacter_fumaroxidans
872_RecA,s__Syntrophorhabdus_aromaticivorans
873_RecA,s__Aliarcobacter_cibarius
874_RecA,s__Campylobacter_corcagiensis
875_RecA,s__Campylobacter_fetus
876_RecA,s__Campylobacter_gracilis
877_RecA,s__Campylobacter_hominis
878_RecA,s__Campylobacter_jejuni
879_RecA,s__Campylobacter_rectus
880_RecA,s__Campylobacter_sputorum
881_RecA,s__Campylobacter_ureolyticus
882_RecA,s__Sulfurospirillum_arcachonense
883_RecA,s__Sulfurospirillum_barnesii
884_RecA,s__Helicobacter_bizzozeronii
885_RecA,s__Helicobacter_felis
886_RecA,s__Wolinella_succinogenes
887_RecA,s__Nitratifractor_salsuginis
888_RecA,s__Candidatus_Sulfuricurvum_sp._RIFRC-1
889_RecA,s__Nautilia_profundicola
890_RecA,s__Aeromonas_salmonicida
891_RecA,s__Oceanimonas_smirnovii
892_RecA,s__Oceanimonas_sp._GK1
893_RecA,s__Anaerobiospirillum_succiniciproducens
894_RecA,s__Ruminobacter_sp._RM87
895_RecA,s__Succinimonas_amylolytica
896_RecA,s__Succinivibrio_dextrinosolvens
897_RecA,s__Alteromonas_naphthalenivorans
898_RecA,s__Alteromonas_sp._LOR
899_RecA,s__Catenovulum_agarivorans
900_RecA,s__Gayadomonas_joobiniege
901_RecA,s__Glaciecola_nitratireducens
902_RecA,s__Marinobacter_santoriniensis
903_RecA,s__Marinobacter_sp._ELB17
904_RecA,s__Salinimonas_chungwhensis
905_RecA,s__Colwellia_psychrerythraea
906_RecA,s__Ferrimonas_futtsuensis
907_RecA,s__Idiomarina_xiamenensis
908_RecA,s__Pseudidiomarina_atlantica
909_RecA,s__Pseudidiomarina_salinarum
910_RecA,s__Moritella_dasanensis
911_RecA,s__Pseudoalteromonas_atlantica
912_RecA,s__Pseudoalteromonas_rubra
913_RecA,s__Pseudoalteromonas_sp._SM9913
914_RecA,s__Psychromonas_ossibalaenae
915_RecA,s__Dichelobacter_nodosus
916_RecA,s__Cellvibrio_japonicus
917_RecA,s__Cellvibrio_sp._BR
918_RecA,s__Marinimicrobium_agarilyticum
919_RecA,s__Saccharophagus_degradans
920_RecA,s__Congregibacter_litoralis
921_RecA,s__Haliea_salexigens
922_RecA,s__Pseudohaliea_rubra
923_RecA,s__Microbulbifer_sp._HZ11
924_RecA,s__Porticoccus_hydrocarbonoclasticus
925_RecA,s__Dasania_marina
926_RecA,s__Spongiibacter_tropicus
927_RecA,s__Imhoffiella_purpurea
928_RecA,s__Nitrosococcus_halophilus
929_RecA,s__Nitrosococcus_oceani
930_RecA,s__Nitrosococcus_watsonii
931_RecA,s__Rheinheimera_baltica
932_RecA,s__Thiocapsa_marina
933_RecA,s__Thiorhodovibrio_sp._970
934_RecA,s__Alkalilimnicola_ehrlichii
935_RecA,s__Ectothiorhodospira_sp._PHS-1
936_RecA,s__Nitrococcus_mobilis
937_RecA,s__Spiribacter_curvatus
938_RecA,s__Spiribacter_salinus
939_RecA,s__Thioalkalivibrio_nitratireducens
940_RecA,s__Thioalkalivibrio_sp._ALE19
941_RecA,s__Thioalkalivibrio_sp._ALE31
942_RecA,s__Thioalkalivibrio_sp._ALE6
943_RecA,s__Thioalkalivibrio_sp._ALSr1
944_RecA,s__Thioalkalivibrio_sp._HK1
945_RecA,s__Thioalkalivibrio_sulfidiphilus
946_RecA,s__Thioalkalivibrio_thiocyanodenitrificans
947_RecA,s__Thiorhodospira_sibirica
948_RecA,s__Halothiobacillus_neapolitanus
949_RecA,s__Budvicia_aquatica
950_RecA,s__Candidatus_Riesia_pediculicola
951_RecA,s__Salmonella_enterica
952_RecA,s__Pantoea_rwandensis
953_RecA,s__Wigglesworthia_glossinidia
954_RecA,s__Wigglesworthia_glossinidia
955_RecA,s__Coxiella_burnetii
956_RecA,s__Rickettsiella_grylli
957_RecA,s__Legionella_lansingensis
958_RecA,s__Legionella_massiliensis
959_RecA,s__Methylobacter_tundripaludum
960_RecA,s__Methylococcus_capsulatus
961_RecA,s__Methylohalobius_crimeensis
962_RecA,s__Algiphilus_aromaticivorans
963_RecA,s__Nevskia_ramosa
964_RecA,s__Polycyclovorans_algicola
965_RecA,s__Solimonas_variicoloris
966_RecA,s__Alcanivorax_sp._DG881
967_RecA,s__Endozoicomonas_elysicola
968_RecA,s__Hahella_chejuensis
969_RecA,s__Hahella_ganghwensis
970_RecA,s__Halomonas_salina
971_RecA,s__Kangiella_aquimarina
972_RecA,s__Kangiella_koreensis
973_RecA,s__Marinomonas_mediterranea
974_RecA,s__Neptuniibacter_caesariensis
975_RecA,s__Neptunomonas_japonica
976_RecA,s__Thalassolituus_oleivorans
977_RecA,s__Saccharospirillum_impatiens
978_RecA,s__Aggregatibacter_actinomycetemcomitans
979_RecA,s__Gallibacterium_anatis
980_RecA,s__[Haemophilus]_ducreyi
981_RecA,s__Rodentibacter_pneumotropicus
982_RecA,s__Acinetobacter_baylyi
983_RecA,s__Acinetobacter_gyllenbergii
984_RecA,s__Acinetobacter_indicus
985_RecA,s__Acinetobacter_sp._ANC_3862
986_RecA,s__Acinetobacter_sp._ANC_4105
987_RecA,s__Acinetobacter_sp._Ver3
988_RecA,s__Acinetobacter_tandoii
989_RecA,s__Alkanindiges_illinoisensis
990_RecA,s__Moraxella_boevrei
991_RecA,s__Moraxella_caprae
992_RecA,s__Moraxella_macacae
993_RecA,s__Perlucidibaca_piscinae
994_RecA,s__Psychrobacter_arcticus
995_RecA,s__Pseudomonas_caeni
996_RecA,s__Pseudomonas_cremoricolorata
997_RecA,s__Pseudomonas_extremaustralis
998_RecA,s__Pseudomonas_mendocina
999_RecA,s__Pseudomonas_mosselii
1000_RecA,s__Pseudomonas_pelagia
1001_RecA,s__Pseudomonas_putida
1002_RecA,s__Pseudomonas_putida
1003_RecA,s__Pseudomonas_putida
1004_RecA,s__Salinisphaera_shabanensis
1005_RecA,s__Fangia_hongkongensis
1006_RecA,s__Francisella_philomiragia
1007_RecA,s__Cycloclasticus_zancles
1008_RecA,s__Hydrogenovibrio_crunogenus
1009_RecA,s__Hydrogenovibrio_sp._Milos-T1
1010_RecA,s__Methylophaga_frappieri
1011_RecA,s__Methylophaga_lonarensis
1012_RecA,s__Methylophaga_nitratireducenticrescens
1013_RecA,s__Thiomicrorhabdus_arctica
1014_RecA,s__Thiomicrospira_aerophila
1015_RecA,s__Thiomicrospira_pelophila
1016_RecA,s__Thiofilum_flexile
1017_RecA,s__Thiolinea_disciformis
1018_RecA,s__Beggiatoa_alba
1019_RecA,s__Leucothrix_mucor
1020_RecA,s__Thiothrix_nivea
1021_RecA,s__Grimontia_hollisae
1022_RecA,s__Vibrio_atlanticus
1023_RecA,s__Frateuria_aurantia
1024_RecA,s__Luteibacter_sp._9135
1025_RecA,s__Luteibacter_sp._9143
1026_RecA,s__Rhodanobacter_spathiphylli
1027_RecA,s__Pseudoxanthomonas_sp._GW2
1028_RecA,s__Silanimonas_lenta
1029_RecA,s__Bacteriovorax_sp._BAL6_X
1030_RecA,s__Bacteriovorax_sp._BSW11_IV
1031_RecA,s__Bacteriovorax_sp._Seq25_V
1032_RecA,s__Halobacteriovorax_marinus
1033_RecA,s__Bdellovibrio_bacteriovorus
1034_RecA,s__Bdellovibrio_exovorus
1035_RecA,s__Mariprofundus_ferrooxydans
1036_RecA,s__Brachyspira_intermedia
1037_RecA,s__Borrelia_anserina
1038_RecA,s__Borreliella_valaisiana
1039_RecA,s__Sediminispirochaeta_bajacaliforniensis
1040_RecA,s__Sphaerochaeta_coccoides
1041_RecA,s__Sphaerochaeta_globosa
1042_RecA,s__Spirochaeta_africana
1043_RecA,s__Spirochaeta_lutea
1044_RecA,s__Spirochaeta_thermophila
1045_RecA,s__Treponema_azotonutricium
1046_RecA,s__Treponema_bryantii
1047_RecA,s__Treponema_caldarium
1048_RecA,s__Treponema_denticola
1049_RecA,s__Treponema_lecithinolyticum
1050_RecA,s__Treponema_pallidum
1051_RecA,s__Treponema_phagedenis
1052_RecA,s__Treponema_primitia
1053_RecA,s__Treponema_saccharophilum
1054_RecA,s__Treponema_socranskii
1055_RecA,s__Treponema_sp._OMZ_838
1056_RecA,s__Treponema_succinifaciens
1057_RecA,s__Acetomicrobium_mobile
1058_RecA,s__Aminiphilus_circumscriptus
1059_RecA,s__Aminobacterium_mobile
1060_RecA,s__Dethiosulfovibrio_peptidovorans
1061_RecA,s__Jonquetella_anthropi
1062_RecA,s__Pyramidobacter_piscolens
1063_RecA,s__Synergistes_jonesii
1064_RecA,s__Synergistes_sp._3_1_syn1
1065_RecA,s__Thermanaerovibrio_velox
1066_RecA,s__Thermovirga_lienii
1067_RecA,s__Acholeplasma_axanthum
1068_RecA,s__Acholeplasma_laidlawii
1069_RecA,s__Acholeplasma_modicum
1070_RecA,s__Candidatus_Phytoplasma_mali
1071_RecA,s__Peanut_witches'-broom_phytoplasma
1072_RecA,s__Mesoplasma_florum
1073_RecA,s__Spiroplasma_apis
1074_RecA,s__Spiroplasma_chrysopicola
1075_RecA,s__Spiroplasma_culicicola
1076_RecA,s__Spiroplasma_sabaudiense
1077_RecA,s__Spiroplasma_taiwanense
1078_RecA,s__Haloplasma_contractile
1079_RecA,s__Candidatus_Hepatoplasma_crinochetorum
1080_RecA,s__Candidatus_Mycoplasma_girerdii
1081_RecA,s__Mycoplasma_alkalescens
1082_RecA,s__Mycoplasma_arthritidis
1083_RecA,s__Mycoplasma_crocodyli
1084_RecA,s__Mycoplasma_feriruminatoris
1085_RecA,s__Mycoplasma_gallisepticum
1086_RecA,s__Mycoplasma_genitalium
1087_RecA,s__Mycoplasma_haemofelis
1088_RecA,s__Mycoplasma_hominis
1089_RecA,s__Mycoplasma_hyopneumoniae
1090_RecA,s__Mycoplasma_hyorhinis
1091_RecA,s__Mycoplasma_iowae
1092_RecA,s__Mycoplasma_mobile
1093_RecA,s__Mycoplasma_penetrans
1094_RecA,s__Mycoplasma_pneumoniae
1095_RecA,s__Mycoplasma_putrefaciens
1096_RecA,s__Mycoplasma_yeatsii
1097_RecA,s__Mycoplasma_agalactiae
1098_RecA,s__Mycoplasma_alligatoris
1099_RecA,s__Mycoplasma_anatis
1100_RecA,s__Mycoplasma_bovigenitalium
1101_RecA,s__Mycoplasma_californicum
1102_RecA,s__Mycoplasma_canis
1103_RecA,s__Mycoplasma_columbinum
1104_RecA,s__Mycoplasma_fermentans
1105_RecA,s__Mycoplasma_pulmonis
1106_RecA,s__Mycoplasma_synoviae
1107_RecA,s__Ureaplasma_diversum
1108_RecA,s__Ureaplasma_parvum
1109_RecA,s__Thermodesulfatator_indicus
1110_RecA,s__Thermodesulfobacterium_commune
1111_RecA,s__Thermodesulfobacterium_geofontis
1112_RecA,s__Thermodesulfobacterium_hydrogeniphilum
1113_RecA,s__Kosmotoga_olearia
1114_RecA,s__Mesotoga_prima
1115_RecA,s__Mesoaciditoga_lauensis
1116_RecA,s__Marinitoga_piezophila
1117_RecA,s__Petrotoga_mobilis
1118_RecA,s__Fervidobacterium_pennivorans
1119_RecA,s__Thermosipho_melanesiensis
1120_RecA,s__Pseudothermotoga_thermarum
1121_RecA,s__Thermotoga_maritima
1122_RecA,s__Methylacidiphilum_fumariolicum
1123_RecA,s__Opitutus_terrae
1124_RecA,s__Coraliomargarita_akajimensis
1125_RecA,s__Chthoniobacter_flavus
1126_RecA,s__Akkermansia_muciniphila
1127_RecA,s__Rubritalea_marina
1128_RecA,s__Verrucomicrobium_sp._BvORR106
